"","PC1","PC2","PC3"
"PARD6G",-0.724444933500445,0.0480892877690496,-0.629266726104336
"FOXO3B.ZNF286B",-0.709678541231664,-0.173298964018301,-0.611271924419855
"TMEM136",-0.675570884708404,0.176162978472645,-0.6384038621045
"UHRF1",-0.661107529441327,0.0272351734412686,-0.665024084470232
"ROBO1",-0.648184735951623,-0.140153844692327,-0.62682536257035
"ZNF346",-0.644365180077915,-0.0319086444513747,-0.664442680061167
"LOC400958",-0.590711370728722,0.120264891286435,-0.651192562078306
"TNKS",-0.575506759281148,0.340248159674953,-0.681380187260206
"OTUB2",-0.573918712152529,0.00351938327051894,-0.682512765788073
"EDC3",-0.562008026894463,-0.0896670545102638,-0.726535710945377
"ITM2C",-0.559618321605965,0.11113820470268,-0.687391094501994
"TAT",-0.556579734567602,0.0790223846079237,-0.731353118488392
"DZIP1",-0.556424365472429,0.167398532761197,-0.731046144732532
"C14orf55",-0.548125174890279,0.198322561664047,-0.658055338728454
"DSC1",-0.546293456225518,0.282084184041792,-0.665403696616232
"SPATS2",-0.530168790447367,0.244857962826518,-0.673565736670201
"NME4",-0.526834610061281,-0.111528079906841,-0.732091423474649
"LOC148709",-0.52219363146734,-0.499691109474906,-0.61105560606708
"PFN2",-0.519451930731482,0.0240795328817896,-0.621348077008136
"ERVV.1",-0.516930127273465,0.101761144946392,-0.611242495868916
"TMEM106B",-0.51202914774357,0.025756764020818,-0.611820205414852
"AGBL5",-0.506115252961855,-0.0388769903278536,-0.647163436391706
"PURG",-0.497054237322351,-0.150405958395278,-0.633599173004268
"RPGRIP1L",-0.496677249944895,0.134250997403816,-0.760936872055723
"TUSC3",-0.492320409963008,0.261810306729969,-0.621376723879322
"C16orf59",-0.490857619757857,-0.338623600431097,-0.67417104496991
"C11orf74",-0.485100509064196,0.0809493072244782,-0.650975737777455
"HAPLN4",-0.481177540677478,-0.343704824877834,-0.646554136520538
"RPL27A",-0.477118324596353,-0.091573913186328,-0.621542211459601
"THNSL1",-0.469851037815503,-0.00659443526647963,-0.757394953219644
"SPSB4",-0.468547447920185,-0.335525943865817,-0.663857764624003
"MOG",-0.465529315826615,-0.141658890368791,-0.684256825352323
"GAPDHS",-0.460859692630167,-0.290963960843612,-0.62811793785299
"GOLM1",-0.454462526598893,-0.272858963983968,-0.707078079209677
"LOC284581",-0.444861909487387,-0.180520955763207,-0.66379996206464
"ZNFX1.AS1",-0.435838204846605,0.0380233745274854,-0.729816434247099
"C15orf40",-0.432146061768737,0.453875646933575,-0.620546879836772
"CLASP1",-0.430211050490752,0.436726036574226,-0.62406255290768
"POLR3D",-0.427303796209876,-0.0926398453591094,-0.633134451224305
"MARCKSL1",-0.425255052278476,-0.0361375103326055,-0.73363731881456
"PKMYT1",-0.422797032484079,-0.00738265357548019,-0.697094381464473
"INGX",-0.422351438642052,-0.0216882557363341,-0.632333032505838
"C7orf10",-0.420889585291859,-0.0188995188206243,-0.651286600543799
"C17orf69",-0.418610517247936,-0.173220551450503,-0.634292100831455
"MMACHC",-0.415137274151985,-0.0985636716666555,-0.626120565192446
"PNMA3",-0.412130617599084,-0.35892438385704,-0.652988789035153
"CHRNB4",-0.410892392922184,-0.387753007500999,-0.626943097382322
"KIF24",-0.410703277148568,0.334069548838383,-0.715402644796826
"MPDZ",-0.408927935380567,-0.327356812438496,-0.707527826355453
"ZBTB26",-0.402066654352695,0.0505941327076575,-0.704275069021867
"FKTN",-0.400232290678407,0.230463359559926,-0.786548616184619
"TMEM99",-0.398940302479977,0.433010909388162,-0.610734022816347
"UBE2E3",-0.398752984143303,-0.211544017028978,-0.616192173431886
"ZNF167",-0.396479114220314,-0.0230205496525834,-0.737784035682742
"LMNB2",-0.395180321966637,0.176867805825721,-0.711247273301296
"LOC340037",-0.395056360452617,0.115937719308088,-0.613861678261717
"ZNF16",-0.394455245391663,-0.0813353198866499,-0.70855281824712
"LOC100128292",-0.393469506824111,-0.0896489186045815,-0.786652867970918
"NT5DC2",-0.390870564109607,-0.0916027288884404,-0.769643262947544
"LOC100128126",-0.382364642604667,0.227151963456175,-0.735619368604356
"FBXO40",-0.381362116820967,-0.0514267378654272,-0.63165736176961
"MSI2",-0.381076109847573,0.107426177440295,-0.615442444241463
"LOC100506730",-0.372304446519571,0.346950920433187,-0.779205310716142
"ZNF772",-0.368377417593911,0.4124140503092,-0.687798316487114
"LDLRAD3",-0.360391072088819,0.109544182300434,-0.620015028947153
"LOC339803",-0.355748668595971,0.48767251552731,-0.648581611800822
"ZNF618",-0.35574333554693,0.361336268991287,-0.641350661636963
"FLJ12825",-0.355386510797243,0.25806587537476,-0.68914185916884
"RNF222",-0.351594159124465,-0.267713575630654,-0.713090785696651
"ZNF554",-0.346868021019449,0.405195166014175,-0.671038165475184
"GDF11",-0.346841250883592,0.396372731964923,-0.781966672843656
"LOC100506305",-0.342130616527098,0.147138347535051,-0.72103948135788
"LOC100335030",-0.341616178486318,0.0423044584169337,-0.620032148685163
"MGC2889",-0.341102197073689,-0.141411803246036,-0.687622177154685
"CYP27C1",-0.339945475177906,0.17587298882473,-0.611305660881757
"UBTD2",-0.336506581117729,-0.0874992306962061,-0.691622921006116
"AKR1B10",-0.335311574123695,-0.0396539942562567,-0.640727175865016
"TARSL2",-0.334684008017607,-0.131927079181226,-0.646391326196523
"HECW1",-0.331113914713417,-0.292565123435657,-0.613349482832238
"MKRN7P",-0.326435802149736,0.194588334498834,-0.760044961445324
"TRPM8",-0.324684503173466,-0.00742213109098497,-0.766121400289628
"ST6GALNAC3",-0.322089604091597,-0.39552853977583,-0.668909337180859
"PBK",-0.318717738349879,0.0263497746439838,-0.640270538674093
"LOC100506660",-0.318604397412442,-0.278541549536804,-0.654758263239242
"PPP2R3A",-0.311344353915932,-0.123534194473489,-0.712409141484036
"IGDCC3",-0.311163447336904,-0.366952718573618,-0.624202951446378
"PRH1.PRH1.PRR4.PRR4",-0.308577737849228,0.100898342018616,-0.67276801932857
"C20orf96",-0.306325741963312,-0.365607600514274,-0.610980832469065
"IAPP",-0.305928069720462,-0.0151322136834429,-0.767511285225319
"C19orf40",-0.304400784806856,-0.113749567099525,-0.679082810927782
"ZNF565",-0.303325585620858,-0.207327828040767,-0.667456948591957
"CAMSAP2",-0.301205673161811,0.226872881988841,-0.649663474733038
"RBFOX2",-0.300651528546492,0.216426329686929,-0.844157065639277
"TLN2",-0.295513734113877,0.238204556960532,-0.794485925794449
"LOC100133612",-0.294881935408715,0.12920513885466,-0.746683935309177
"DPY19L2P4",-0.292886152549811,-0.272844447849947,-0.686614025109364
"OR7D2",-0.28134705678102,0.241023575986613,-0.622967843796445
"C6orf147.KHDC1",-0.279061113875022,-0.0986327977840382,-0.828825258789637
"ZNF711",-0.276413447856104,0.31612928162953,-0.686250412492695
"PBX1",-0.274902022674381,-0.574100638105465,-0.622590783834443
"KIF18B",-0.271261841998634,-0.00263047634985971,-0.658472381213097
"LOC100128788",-0.268870260111404,0.203212956397019,-0.72529374444481
"METAP1D",-0.266917504640223,0.0299385431675671,-0.623994965215329
"RPLP0",-0.266433556859233,-0.215771364977102,-0.714718690898343
"MEX3D",-0.261256853834259,0.16546644236463,-0.616119857432827
"LOC286186",-0.260904227723277,0.107116697432355,-0.642260537689461
"CLTCL1",-0.259860022941259,-0.397017388428571,-0.635580715702329
"LOC100129148",-0.256151464922121,-0.139328385873552,-0.832282935745757
"X1.2.SBSRNA4",-0.25246799153753,-0.0658620014509367,-0.67878642142413
"PKI55",-0.252069266562988,0.214852130165119,-0.697751081700508
"DIP2B",-0.250021850191384,-0.0473534549802574,-0.713022396427006
"CRISPLD1",-0.249821370102503,0.0743741420569557,-0.728208823204695
"CEP97",-0.246910447044381,0.298351458413874,-0.61787663753657
"LOC284576",-0.246212268769801,0.148810138839288,-0.658383779549581
"LOC100507401",-0.245786761908827,-0.18300090143334,-0.643274875663096
"C14orf135",-0.24356234925575,0.609644474575202,-0.673628390795265
"FBLIM1",-0.243353636474637,0.258110138228752,-0.632877070681935
"CKAP4",-0.243114939223537,0.28605711218816,-0.666552921075965
"ZNF445",-0.24214858512422,0.275072938715398,-0.677578320920671
"LOC641364",-0.240335040934027,0.0536703994983853,-0.661581972544756
"FAT3",-0.239233040147987,0.267215009282215,-0.691401774551134
"LOC728190",-0.239158635623377,0.161949556029189,-0.822893631178514
"IFT81",-0.238577996938939,0.209071009597895,-0.674592220471534
"ZNF84",-0.237663063123943,0.472298101122404,-0.624730636785219
"NLGN1",-0.236771857590547,-0.373795456317425,-0.740651955362153
"C14orf178",-0.235566607570362,0.0594258738144847,-0.719092110423546
"XXYLT1",-0.23170298998168,0.252897718059365,-0.611907555988861
"PDZD11",-0.229287506358862,0.0213385845468501,-0.644566551176434
"BSN.AS2",-0.228321763513478,0.0614007662082297,-0.639376820980204
"C1orf50",-0.228018240947771,0.186007223353251,-0.724310524681751
"KLHL7.AS1",-0.222853774069034,-0.183758839038949,-0.788103564157869
"LZIC",-0.222293172165303,0.466394977783728,-0.765839739414557
"KIAA1826",-0.221737501013623,-0.0663422306887055,-0.759701587176347
"AQP11",-0.22070074891489,0.304658256986812,-0.660760286504841
"LOC100287616",-0.220462340558705,-0.186611549227695,-0.692154357173819
"LOC100132781",-0.220448287397295,0.19713963823844,-0.63529946406717
"LINC00574",-0.216881821707239,0.162837869306649,-0.657841634731433
"PSRC1",-0.215965890689132,-0.0278311702112309,-0.688519274607277
"DNAJC22",-0.214477384235118,0.44350758127629,-0.683780519681309
"CD276",-0.214274911224653,-0.155865423694082,-0.814976162766456
"SLC9B1",-0.211277573356068,0.0436930950427545,-0.87240800739483
"TRAF3IP2.AS1",-0.20603959805847,-0.272055617583497,-0.825240387636286
"FLJ14107",-0.206007327650198,0.246250077832258,-0.646182426901359
"LOC339166",-0.205697740068426,0.0699745696551371,-0.652408087071306
"ZFP14",-0.204543005649112,0.182756513335563,-0.615369985370803
"SRGAP1",-0.201442277499298,0.333868297118573,-0.75530813418248
"PRKACB",-0.200382206714742,-0.408722007582009,-0.646017759411952
"GCFC1.AS1",-0.199648329189697,0.354480723461442,-0.728661141309254
"CCDC136",-0.196126474512457,-0.172690095328965,-0.782036420839067
"TULP4",-0.192985274738208,0.417532530020032,-0.72928898293944
"IQCC",-0.192434111638264,0.0295520373180652,-0.635200194726192
"LOC151171",-0.191820247446661,-0.236301336323163,-0.610144160016447
"GNRHR",-0.190897493935089,0.0506040831281369,-0.647714267388423
"LOC282980",-0.189661386141884,0.156939561268954,-0.637656985871259
"FLJ46361",-0.188327320164285,0.151616064993667,-0.61420029820479
"SYT16",-0.186498023650808,-0.288806698825554,-0.678572004667572
"ZNF473",-0.185927261691417,0.0118362962325776,-0.616784739249113
"C6orf170",-0.185364053269487,0.364321867738592,-0.756284546593603
"YEATS2",-0.18512627114215,-0.0270625169108417,-0.651944343853651
"LRRC49",-0.182637191809639,-0.364125489619825,-0.65880535944403
"MLANA",-0.181562330997478,0.280859148261381,-0.692538584765899
"LOC730101",-0.180538072040364,0.234878809964525,-0.831618635464937
"CRX",-0.179540227438919,0.301523402527643,-0.66911062101922
"PDE11A",-0.178708251565823,0.353928300870334,-0.677716294733532
"FAM115A",-0.176334093156257,0.475100167393133,-0.71559225936282
"TLE1",-0.173441218383423,-0.141905979390533,-0.643311265358698
"MAP9",-0.172815147349294,0.44825908398894,-0.697369721538674
"NOVA1",-0.171770558116468,0.171941108366948,-0.618735045065237
"SERPINH1",-0.16880136887568,0.454427442685474,-0.64218467840706
"ABCB5",-0.168333828618953,0.062310134974262,-0.614310979504881
"ZNF74",-0.168024711045582,-0.214409328967243,-0.778919861368985
"DLX6.AS1",-0.165506218372904,0.282232527639091,-0.664003471492882
"ZNF790",-0.163353883470515,0.371859272177194,-0.840902788024481
"ZNF292",-0.160464001797123,0.272142803627874,-0.782910523579511
"SPICE1",-0.156065260549159,0.0585583588546565,-0.658673014429685
"KRT18P55",-0.155754825958542,0.154485180422756,-0.61414086395406
"SPATA7",-0.153837963466281,0.353898923869647,-0.764297873669198
"KPNA5",-0.153247733021483,0.145285085681675,-0.847215851620208
"LYPD6",-0.151813550771173,-0.284052045691419,-0.676383071200921
"LOC100509894",-0.151347128648673,0.00998963565723151,-0.690866225971787
"ARTN",-0.14824169606624,-0.515086438854517,-0.657045561030542
"IL1RAPL2",-0.148172851936693,-0.204996750726695,-0.749500168627302
"TRIM45",-0.14738004720778,-0.454547291763791,-0.805053403387674
"LGI2",-0.147231146862524,-0.223542778187242,-0.628559052078209
"CYP4F30P",-0.147132178100584,-0.0490980824738327,-0.63920759068118
"LOC145216",-0.146788381446618,0.218491917856836,-0.672522121129289
"DLG2",-0.146361841249467,0.174629070809766,-0.625841557589829
"AUTS2",-0.14432588548196,-0.0809419184807678,-0.650426220110896
"LOC285375",-0.141421008015553,0.227458492395075,-0.634934004022912
"FOXRED2",-0.141268520606814,0.14243721441144,-0.880473826055741
"LSM7",-0.141243321617871,-0.280766752645741,-0.67035383051439
"LOC219347",-0.138561482309233,0.114593776827811,-0.76868452051777
"EPB41L4A.AS1",-0.13637729910961,-0.427843245255407,-0.754652777284702
"FAM66D",-0.136008484770808,-0.0633196250601971,-0.622761349524937
"PACRGL",-0.133831743831676,-0.0556789150939376,-0.723610433989877
"UNK",-0.13297963820945,-0.0936797239014688,-0.803505837111882
"LPPR5",-0.132541377054656,-0.28905253610317,-0.806676625712616
"LEAP2",-0.132421817813301,-0.17829266100196,-0.622377555822032
"VCAN",-0.131536890356376,0.0711543357366868,-0.820076854999049
"BCL11A",-0.131112089557321,-0.251567798181746,-0.742525739033954
"AOC2",-0.130273062848542,-0.315796791576789,-0.624936556265433
"ACVR2A",-0.128894758339968,0.379732081371146,-0.620978604051845
"ZSCAN20",-0.12866180671334,0.398826125897053,-0.682929369251166
"AQP6",-0.128452257771614,0.188289205460961,-0.80981030574122
"C10orf114",-0.126894783113108,0.484067101955245,-0.686267018259287
"LOC728613",-0.12564617714959,0.364154124673224,-0.821034843323821
"RLF",-0.123559392944565,0.180689032861684,-0.802337735794395
"SMARCA4",-0.122168867988478,0.12195814264652,-0.696841031324934
"TM6SF2",-0.118607262595479,0.0896540131185514,-0.651857772247803
"SOX11",-0.115073197749228,0.187168453302814,-0.74088421356804
"SPC24",-0.113567573423751,0.103146113191153,-0.654881543023891
"PDZD7",-0.112648338938108,0.0787442087975401,-0.785487045066328
"DLG5",-0.109762460029237,0.093285061323531,-0.896350416898012
"TRIM2",-0.109678743362224,0.297183572639234,-0.763868194301128
"LOC729234",-0.10840618838952,0.105720828996451,-0.613499772219418
"SMAD1",-0.107106060405942,0.227815839398532,-0.640408695417442
"MORN4",-0.101842660371811,-0.0323261196274954,-0.644790678329485
"LOC653712",-0.0995124819712748,0.256124109208355,-0.72617875315442
"CCDC148",-0.096601020687983,0.269306771739308,-0.655772043223319
"TIGD1",-0.0937748906092852,0.0273036137921107,-0.690951180081351
"DTYMK",-0.0909329981272556,-0.118798642691328,-0.728365855429075
"FBXL19.AS1",-0.0886105779081086,0.433786006727965,-0.685012259883818
"CRMP1",-0.0848838243737827,-0.0945215242100994,-0.612554790393657
"LOC100507421",-0.0826702859424893,-0.316525983395206,-0.623586057867373
"ZNF214",-0.081293318307099,0.528803419501731,-0.642347434448481
"KIAA1549",-0.0792535454261932,0.18010938169446,-0.903141034195119
"PGBD4",-0.0784947612639581,0.0856883313867514,-0.657631449598828
"GLI2",-0.0781880954549844,-0.226975583104119,-0.662943924081211
"KCND1",-0.0780232045197031,-0.367396954370815,-0.612090469276734
"RABL5",-0.0756211251466037,0.344985760758808,-0.681817705163374
"LOC100130238",-0.0746316218241533,-0.152389702302854,-0.634472210423625
"MAZ",-0.0737954256528396,-0.0229839667056448,-0.744842962310754
"KCNA7",-0.0729957752107809,0.305422379206342,-0.748637074157097
"MPPED2",-0.0716809943365116,0.0342311575185525,-0.619643233103957
"DNAJC18",-0.0704869075191386,0.00395441038215281,-0.70328213477915
"CHSY1",-0.0696122258180885,-0.233083068144653,-0.626987935216295
"FAM59B",-0.0690033716612623,0.18382913827959,-0.767994559549718
"TAS2R10",-0.0687204226969141,0.215905341818549,-0.648611212797915
"ZFP37",-0.0662531521085333,0.0115314197139099,-0.870644194670847
"LINC00514",-0.0659918293524927,0.276942899944486,-0.669576093926525
"SAPCD2",-0.0626965913647517,0.00763447243037971,-0.693733524217038
"RPL29",-0.0621937634912107,-0.12763375068798,-0.634310983765448
"LOC100506686",-0.0617420833040285,0.144632232877902,-0.618772467580269
"TMEM221",-0.0609013932185907,0.359144827419613,-0.644022078173041
"SNHG6",-0.0606660659112324,-0.0740564788717795,-0.735430295384377
"TAS2R19",-0.0584674930802541,0.0441177713014966,-0.753952082549494
"ZNF285",-0.0571743274020499,0.421165482088563,-0.767163603197398
"CES3",-0.0557542512580788,0.336865945568795,-0.613817185079645
"HSF2BP",-0.0548410608937798,0.00255151734376612,-0.716233055410204
"CAMLG",-0.0542356928508375,-0.4010731004763,-0.618331333767852
"ATRNL1",-0.0519239582752871,-0.0591773447819737,-0.706089989064462
"SOX4",-0.0507075406013383,-0.139193090471196,-0.688589262563049
"LOC100287015",-0.0499788552071948,0.118773567014651,-0.822220564662564
"EEF1G.MIR3654",-0.0462795801117549,-0.0820496807941905,-0.707950062270569
"IL31RA",-0.0451734027310814,-0.00475043893638223,-0.718904094032671
"QPRT",-0.0407329037888219,0.0748060374790961,-0.695414051370005
"AMOT",-0.0397228322231814,0.245930279224763,-0.637175277769486
"PHLDA1",-0.0396022213693591,-0.529987540054127,-0.693524251373152
"ETNK2",-0.0394974362224389,0.0732715954184135,-0.681104362912562
"ZNF786",-0.0381685714390009,0.00236323525712381,-0.780191658894022
"NREP",-0.0380033878978198,0.184236510444813,-0.872989863189164
"LOC338739",-0.0373814328082571,0.259545156232666,-0.729824953401558
"AMPH",-0.0369949542515051,-0.28172409301785,-0.764333049884584
"NEK1",-0.0354555308114525,0.275403576852378,-0.685128381072901
"DACH2",-0.033623370163325,0.0301377593910054,-0.799201808741356
"DNM1",-0.0324389382242132,0.0187075853203597,-0.734285537795683
"BCOR",-0.0322386009768595,-0.0372303419291752,-0.826191638031422
"GPRC5B",-0.0300366520212058,-0.118640427871812,-0.631448181393853
"RAC3",-0.0290711786928494,-0.0620584593816865,-0.646973687505562
"LOC100506548",-0.0271856639705417,-0.00911483825352993,-0.864473474373368
"REXO4",-0.0271271262462973,-0.279555713975595,-0.638868950023788
"LOC646851",-0.0256226752958413,0.162578686902702,-0.710683083051017
"DGCR5",-0.0230543145839276,-0.0192214240048859,-0.635173778036662
"PCDH18",-0.020922281943804,-0.288295361496905,-0.648649067475054
"TUB",-0.0208090606611165,-0.20799559917062,-0.843605662724631
"ASB11",-0.0205957569359622,0.145002413756179,-0.779424376320118
"SLC30A8",-0.0197093088551044,0.190519050136826,-0.612479219807887
"LOC646903",-0.0189098905795063,-0.0218875490513815,-0.786239525792213
"C8orf37",-0.0178067907247445,-0.0593251267907089,-0.697500906150118
"HIST1H2AG",-0.0174875411339256,0.0583692571537961,-0.724413137029569
"NHS",-0.0172449856521181,-0.255257820053364,-0.695755835269393
"ZFP64",-0.0168950699760234,0.0295423895539211,-0.746149875442941
"SNORD87",-0.0157703151666297,0.124066903544523,-0.690939074500539
"SEC1",-0.0141902864409661,0.0716454631528925,-0.752542306428618
"PRELID2",-0.0138103584247543,0.0789644991921196,-0.837266570744843
"LOC100130894",-0.0110878699181292,0.211664327095099,-0.638976050225441
"BOLA3.AS1",-0.0110497393159486,-0.242497047517602,-0.816165463144039
"C1orf54",-0.00974528435579283,0.14659275388294,-0.651112218916607
"ABHD10",-0.00949051822423755,-0.131571330861582,-0.71125056274251
"CRABP2",-0.00878448790986338,0.000210447840355021,-0.730718660076825
"FLJ41200",-0.00685709193362474,0.192264655041994,-0.742386080790363
"MESTIT1",-0.00613693469526445,0.147584921018426,-0.865465029123979
"NELL2",-0.00558103291586221,-0.251826098282141,-0.617403849165222
"SPTBN2",-0.00483226119064999,-0.0951516629053462,-0.626420271509256
"LOC390940",-0.00341093791058572,-0.177719229614572,-0.806178248883676
"RNF157",-0.00313861295493716,-0.208024228878567,-0.705323599461903
"FAT1",-0.00260151398724561,0.0196701613151865,-0.775796119503598
"LOC285696",-0.00256803236873189,0.299983051261748,-0.69873997554678
"GPT2",-0.000377351224764532,-0.104639082309858,-0.718213251941285
"NBAS",0.00111663257466653,0.220626409914669,-0.878407320894882
"ZNF512",0.00219851767471938,-0.34397792756213,-0.802852696887181
"LOC257396",0.00289496112147651,0.0433105821316895,-0.644150959515309
"AARS2",0.00371975508242519,0.0334533771193856,-0.655026911744187
"TET3",0.00398505999583821,0.234553658315021,-0.76442287367523
"EPHA10",0.00466898638585743,0.0962305958904159,-0.647317890775996
"PTPRD",0.00491563597483738,0.250060579104138,-0.802765210995147
"KCNJ14",0.00565379468997003,0.0734568004531712,-0.63990726295652
"FAM66E",0.0060979180743523,0.379642269840619,-0.619347982303919
"MYCNOS",0.00695171505350861,-0.0215268040826396,-0.728502759349319
"RFX3",0.00746268170288457,0.160500878225909,-0.787230977327922
"AKAP12",0.00787246648632969,-0.264974018758762,-0.734784556967345
"DBN1",0.0119964507134132,0.17552435028945,-0.768540932641544
"FLJ38576",0.0124540614713637,0.0429647159955062,-0.627722382514824
"IMPG2",0.0131701260221104,0.546042600034752,-0.637615658368763
"SATB2",0.0136352218558887,-0.302156115223382,-0.820060660953314
"FGD1",0.0138153903868765,0.0277991430613579,-0.85208631057399
"NPHS1",0.0150498335129413,0.0296209035592735,-0.647555859625915
"FAM171B",0.0150816948299748,-0.165783762930966,-0.68594180962059
"PPP1R2P3",0.0168326512224383,0.0791316958718305,-0.729530649270564
"PYCR1",0.0181408579058572,-0.0555833238246336,-0.686522352529409
"PCDHB9",0.0182311346033343,0.228040515060535,-0.789311383780748
"LINC00327",0.0184182674344834,0.237075719377933,-0.617868262249043
"DPY19L2",0.0258354594242796,0.0415236025004045,-0.621733862264539
"HUNK",0.0278860513860604,0.00164382919774282,-0.821741685806807
"PNMAL1",0.0302738530942999,0.0410947910480307,-0.626353249730045
"LETM2",0.0311196914183517,-0.218667137744578,-0.657038451551209
"PABPC1L2A",0.0322219474444951,-0.143766780274823,-0.658368981101086
"ADAMTS3",0.033794863327698,0.239290334208997,-0.850234777217679
"LINC00515",0.0344846914637975,-0.0271713789458098,-0.76961353825217
"SBF2",0.0350264669394461,-0.0988912815683214,-0.676329380376332
"ZNF696",0.0371418010623676,-0.0461593753739067,-0.676040811455602
"CLCN5",0.0380879247409262,0.0866222135262431,-0.660969811822175
"ZFP90",0.0410714633274979,0.458123598200066,-0.728211979307054
"NRM",0.0438168168972127,0.328729743907844,-0.67272885643793
"RPS8",0.0478613080863837,-0.180620735087258,-0.802586149677382
"LOH12CR1",0.0486288505034934,-0.057066722265864,-0.616356912351991
"TSPYL4",0.0492188623523005,0.38740881863833,-0.630822825793275
"IGDCC4",0.0496375862138195,0.295158331180825,-0.87384280983871
"CYLC2",0.0522537590884986,-0.168373060089625,-0.648198247660642
"ANKRD31",0.0544965681993426,-0.0883357842495323,-0.827191843728908
"MTMR4",0.0546433421992114,-0.0218675366043261,-0.688863281847064
"PTENP1",0.0555651486558972,-0.041337982288528,-0.730705297289481
"ZNF581",0.0557198783375831,-0.19551507388717,-0.689793893684054
"ABCB4",0.0559037774171604,-0.340178481854918,-0.62742290692396
"PIP4K2B",0.057162329321644,0.211069822711225,-0.747570422669788
"ARL9",0.0580239642188285,-0.276908696999184,-0.634895104389671
"ZNF606",0.0583881404697637,0.434892890976251,-0.785165775357563
